ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
6209,0,0,0,0,0.30769,1,0,0.26923,0.30769,0,0
10525,0,0.09756,0.02439,0.09756,0.17073,1,0.14634,0.19512,0.21951,0.02439,0
6107,0,0,0,0,0.23333,1,0,0.36667,0.16667,0,0
8957,0,0,0,0,0.23864,1,0,0.25,0.31818,0.01136,0
4313,0,0,0,0,0.6875,1,0,0.875,0.625,0,0
27497,0,0,0,0.07576,0.15152,1,0,0.12121,0.16667,0,0
6459,0,0,0,0,0.23077,1,0,0.38462,0.34615,0,0
4309,0,0,0,0,0.34615,1,0,0.26923,0.23077,0,0
26379,0,0.03797,0,0.17722,0.16456,1,0.10127,0,0.17722,0.11392,0
1743,0,0.08621,0.10345,0,0.06897,1,0,0,0,0,0.12069
4970,0,0,0,0,0.30769,1,0,0.30769,0.34615,0,0
30746,0,0.02703,0,0.05405,0.10811,1,0,0.27027,0.18919,0,0
19051,0,0,0,0,0.33333,1,0,0.75,0,0,0
14318,0,0.09231,0,0.16923,0.23077,1,0.07692,0.26154,0.15385,0,0
12977,0,0.11111,0,0.06349,0.19048,1,0.09524,0.15873,0.1746,0.01587,0
23815,0,0,0,0.25,0.16667,1,0.18333,0,0.36667,0.13333,0
15561,0,0.0625,0,0.25,0.6875,1,0.9375,0.4375,0.9375,0.0625,0
23058,0,0.02326,0.02326,0.13953,0.18605,1,0.11628,0,0.37209,0.25581,0
9311,0,0,0,0,0.225,1,0,0.3,0.15,0,0
21634,0,0,0,0,0.08511,1,0,0.29787,0,0,0
3839,0,0,0,0,0.13208,1,0,0.13208,0.18868,0,0
4818,0,0,0,0,0.33333,1,0,0.4,0.33333,0.03333,0
32311,0,0,0,0.07143,0.10714,1,0,0.21429,0.25,0,0
7370,0,0,0,0,0.21212,1,0,0.27273,0.33333,0,0
10535,0,0.03571,0,0.17857,0.32143,1,0.17857,0.17857,0.32143,0.03571,0
29362,0,0.02703,0.02703,0.10811,0.16216,1,0,0.21622,0.2973,0,0
4737,0,0,0,0,0.32,1,0,0.38,0.38,0,0
29414,0,0,0.03279,0.04918,0.08197,1,0,0.14754,0.14754,0,0
3915,0,0,0,0,0.25,1,0,0.38636,0.38636,0.04545,0
4432,0,0,0,0,0.17647,1,0,0.23529,0.29412,0,0
19226,0,0,0,0,0.125,1,0,0.01389,0,0,0
11219,0,0.31429,0.11429,0.2,0.31429,1,0.2,0.22857,0.28571,0.05714,0
19358,0,0,0,0,0.07801,1,0,0,0,0,0
12290,0,0.14286,0,0.2381,0.33333,1,0.19048,0.38095,0.33333,0,0
18295,0,0,0,0,0.04348,1,0,0.52174,0.21739,0,0
6253,0,0,0,0,0.19355,1,0,0.32258,0.32258,0,0
9705,0,0.02273,0,0.13636,0.18182,1,0.11364,0.15909,0.20455,0.04545,0
6273,0,0,0,0,0.25926,1,0,0.25926,0.2963,0,0
30994,0,0.01887,0.01887,0.07547,0.15094,1,0,0.13208,0.11321,0,0
4515,0,0,0,0,0.27273,1,0,0.21212,0.39394,0,0
8051,0,0,0,0,0.41667,1,0,0.45833,0.45833,0,0
28267,0.04688,0.03125,0,0.01562,0.09375,1,0,0.20312,0.25,0.01562,0
5717,0,0,0,0,0.31034,1,0,0.24138,0.31034,0,0
10333,0,0,0,0.16667,0.83333,0.83333,0.16667,0.16667,1,0,0
18903,0,0,0,0,0.15385,1,0,0.30769,0,0,0
3053,0,0,0,0,0.18367,1,0,0.22449,0.20408,0.04082,0
28871,0,0,0,0,0.27273,1,0,0.36364,0.31818,0,0
11362,0,0.14286,0,0.21429,0.35714,1,0.21429,0.35714,0.71429,0,0
11673,0,0.125,0.09375,0.15625,0.21875,1,0.17188,0.15625,0.3125,0.01562,0
5681,0,0,0,0,0.37037,1,0,0.2963,0.2963,0,0
28573,0,0,0,0.01613,0.06452,1,0,0.14516,0.14516,0,0
26426,0,0.04225,0,0.09859,0.12676,1,0.08451,0,0.22535,0.09859,0
9995,0,0.125,0,0.1875,0.5,1,0.0625,0.375,0.375,0,0
24486,0,0.02222,0,0.22222,0.15556,1,0.15556,0,0.28889,0.17778,0
7073,0,0,0,0,0.29032,1,0,0.19355,0.16129,0,0
12859,0,0.07143,0.03571,0.14286,0.25,1,0.10714,0.21429,0.25,0.03571,0
28039,0,0,0.10526,0,0.26316,1,0,0.36842,0.21053,0,0
16045,0,0.0625,0.03125,0.09375,0.28125,1,0.25,0.28125,0.34375,0.0625,0
14304,0,0.21875,0.03125,0.15625,0.1875,1,0.21875,0.1875,0.25,0.0625,0
17768,0.41304,0.27174,0,0,0,1,0,0,0.02174,0,0
15032,0,0.02778,0,0.13889,0.16667,1,0.16667,0.11111,0.16667,0.02778,0
4007,0,0,0,0,0.375,1,0,0.4375,0.375,0,0
2539,0,0.01351,0.06757,0,0.04054,1,0,0,0,0,0.33784
13453,0,0.25,0.10714,0.14286,0.35714,1,0.17857,0.17857,0.35714,0.03571,0
6778,0,0,0,0,0.21839,1,0,0.18391,0.18391,0,0
27058,0,0.0678,0,0.0339,0.10169,1,0,0.22034,0.15254,0,0
28937,0,0,0.04,0.12,0.16,1,0,0.32,0.16,0,0
21146,0,0,0,0,0.14286,1,0,0.19048,0.04762,0,0
15450,0,0.17647,0,0.11765,0.23529,1,0.41176,0.23529,0.29412,0.11765,0
32982,0,0,0,0.03077,0.13846,1,0,0.18462,0.18462,0,0
10042,0,0.0814,0.02326,0.03488,0.0814,1,0.0814,0.01163,0.06977,0,0
12223,0,0.1875,0,0.125,0.5625,1,0.3125,0.5625,0.625,0,0
11692,0,0.04348,0,0.04348,0.34783,1,0.17391,0.34783,0.3913,0,0
12460,0,0.13333,0,0.33333,0.46667,1,0.13333,0.4,0.53333,0,0
20623,0,0,0,0,0.13043,1,0,0.26087,0,0,0
31673,0,0.0566,0,0.03774,0.20755,1,0,0.33962,0.18868,0,0
25328,0,0.02439,0,0.20732,0.18293,1,0,0,0.2439,0.29268,0
4977,0,0,0,0,0.15909,1,0,0.13636,0.20455,0,0
28925,0.02174,0.1087,0,0,0.15217,1,0,0.19565,0.28261,0,0
28582,0,0.06897,0,0.06897,0.17241,1,0,0.34483,0.24138,0,0
