ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
11289,0,0.31034,0,0.03448,0.10345,1,0.06897,0,0.13793,0,0
11344,0,0.125,0,0.125,0.25,1,0.3125,0.0625,0.34375,0,0
2909,0,0,0,0,0.375,1,0,0.375,0.5,0,0
22120,0,0,0,0,0.07229,1,0,0,0,0,0
15002,0,0.12121,0.06061,0.12121,0.0303,1,0.15152,0,0.30303,0,0
27690,0,0.01923,0.01923,0.01923,0.05769,1,0,0.11538,0.15385,0,0
11522,0,0.1,0,0.15,0.35,1,0.2,0.3,0.55,0.1,0
24074,0,0,0,0.12195,0.14634,1,0.14634,0,0.31707,0.36585,0
3270,0,0,0,0,0.08929,1,0,0.14286,0.16071,0,0
5451,0,0,0,0,0.38462,1,0,0.30769,0.53846,0,0
15012,0,0.1,0,0.3,0.8,1,0.8,0.4,0.9,0,0
24101,0,0,0,0.42857,0.39286,1,0.28571,0,0.5,0.25,0
26660,0,0,0,0,0.08333,1,0,0.20833,0.33333,0,0
27975,0,0.03226,0,0.06452,0.22581,1,0,0.29032,0.29032,0,0
24137,0,0,0,0.32143,0.28571,1,0.57143,0.03571,0.67857,0.17857,0
11467,0,0.26667,0,0.13333,0.2,1,0.26667,0.4,0.26667,0,0
19234,0,0,0,0,0.08333,1,0,0,0,0,0
11255,0,0.28571,0,0.21429,0.42857,1,0.42857,0.28571,0.21429,0,0
27977,0,0.04878,0,0.04878,0.12195,1,0,0.17073,0.19512,0,0
29625,0,0.05128,0,0,0,1,0,0.05128,0,0,0
11394,0,0.12903,0,0.06452,0.19355,1,0.06452,0.12903,0.3871,0.03226,0
24107,0,0,0,0.17241,0.17241,1,0.03448,0,0.2069,0.17241,0
546,0.1,0.15,0,0.05,0,1,0,0,0.15,0,0
17053,0.1,0.1,0,0,0,1,0,0,0,0,0
14861,0,0.09091,0.06061,0.09091,0.12121,1,0.15152,0,0.12121,0.06061,0
27855,0,0.05,0,0.025,0.1,1,0,0.175,0.2,0.025,0
11365,0,0.21739,0,0.26087,0.56522,1,0.26087,0.3913,0.26087,0,0
17020,0.07407,0.12963,0,0,0,1,0.07407,0,0.01852,0,0
11535,0,0,0,0.14583,0.1875,1,0.14583,0.1875,0.20833,0.02083,0
26665,0,0,0,0,0.13115,1,0,0.16393,0.2459,0,0
3401,0,0,0,0,0.14062,1,0,0.10938,0.20312,0,0
11233,0,0.1875,0,0.25,0.4375,1,0.4375,0.375,0.4375,0,0
11383,0,0.1,0,0.23333,0.13333,1,0.26667,0.13333,0.16667,0,0
23904,0,0,0,0.37037,0.18519,1,0,0,0.25926,0.2963,0
11307,0,0.125,0,0.20833,0.20833,1,0.33333,0.125,0.25,0,0
21310,0,0,0,0,0.03659,1,0,0.14634,0.07317,0,0
14938,0,0.06667,0.13333,0.13333,0.26667,1,0.4,0.2,0.53333,0,0
16961,0.04878,0.12195,0,0,0,1,0,0,0.02439,0,0
11440,0,0.42857,0,0.42857,0.42857,1,0.57143,0.21429,0.64286,0,0
15009,0,0.09524,0,0.19048,0.28571,1,0.2381,0.19048,0.42857,0,0
